Description,Price
IMP ROD COCR 1 EA/EA (XBR001001),"$2,475.00 "
IMP EYELID GOLD 1.2GM 1 EA/EA (LL3012),"$2,475.00 "
KIT ANCHOR SUT F/DX FIBERTAK? DISP 1 EA/EA (AR-8990DS),"$2,475.00 "
SCREW LCK F/IM NAIL STL 4X50MM,"$2,475.00 "
KIT SUT F/2.4MM HIP PUSHLOCK W/DRILL DISP 1/EA (AR-2924DHS),"$2,475.00 "
FIBER LASER SLIMLINE 550 MICR,"$2,479.00 "
SYS IMP PARS SUTURE 1 EA/EA (AR-8860DS),"$2,481.00 "
ROD SPINAL SFT CRV TI 6.0X45MM,"$2,484.00 "
ROD TI SOFT 6.0MM/125MM 1 EA/EA (498.153),"$2,484.00 "
ROD TI SOFT 6.0MM/150MM 1 EA/EA (498.154),"$2,484.00 "
PIN GUIDE LPS PRI F/FEM TIB,"$2,490.00 "
TRAY ENDO PLANTAR FASCIOTOMY,"$2,490.00 "
SCREW BONE LOCK T8 3.5X14MM,"$2,493.00 "
CATH LEONARD 10FR. CV 1 EA/EA (0600634),"$2,497.00 "
BARRIER ADHESION SEPRAFILM 5X6,"$2,501.00 "
ADAPTER WIRE BOLT SHRT 1 EA/EA (4933-1-004),"$2,502.00 "
PROBE HEAT 3.7MM CHANNEL,"$2,507.00 "
PLATE FLEX PDS .25X50X40MM,"$2,511.00 "
PLATE FLEX RECT PERF 50X40MM,"$2,511.00 "
SCREW BONE LCK LP TI 4.5X34MM 1 EA/EA (AR-8545L-34),"$2,511.00 "
SCREW BONE LCK LP TI 4.5X40MM 1 EA/EA (AR-8545L-40),"$2,511.00 "
SCREW BONE LCK LP TI 4.5X45MM,"$2,511.00 "
SCREW BONE LCK LP TI 4.5X22MM 1 EA/EA (AR-8545L-22),"$2,511.00 "
SCREW BONE LCK LP TI 4.5X26MM 1 EA/EA (AR-8545L-26),"$2,511.00 "
SCREW CANN 105 MM 1 EA/EA (208.905),"$2,514.00 "
SCREW CANN LG 1 EA/EA (208.875),"$2,514.00 "
SCREW CANN LG 16MM THRD 7.3X80 1 EA/EA (208.880),"$2,514.00 "
SCREW CANN 32MM THRD 7.3X105MM,"$2,514.00 "
SCREW CANN 32MM THRD 7.3X90MM,"$2,514.00 "
SCREW LOCKING F/T T2 5 X 70MM,"$2,520.00 "
SCREW LOCKING F/T T2 5 X 25MM 1 EA/EA (1896-5025S),"$2,520.00 "
SCREW LOCKING F/T T2 5 X35MM,"$2,520.00 "
PUTTY DBM JRF STIMUBLAST 5CC 1 EA/EA (ABS-2001-05),"$2,520.00 "
SCREW MULTI COMPRESSION 3X28MM,"$2,520.00 "
SCREW MULTI COMPRESSION 3X26MM,"$2,520.00 "
CAP END TI STL 15MM T40 STDRV,"$2,520.00 "
PIN F/REVERSE SHLDR SYS 2.5MM,"$2,520.00 "
SCREW LOCK F/T T2 5X42.5MM,"$2,520.00 "
INTRO LEAD INTERSTIM KIT,"$2,520.00 "
SCREW LOCK F/T T2 5X37.5MM,"$2,520.00 "
PIN TRABECULAR METAL REV 2.5MM,"$2,520.00 "
SCREW LOCK F/T T2 5X32.5MM,"$2,520.00 "
BIT DRILL FLEX ANCHOR-C 10MM,"$2,521.00 "
BLADE SPIRAL TI 42MM,"$2,526.00 "
NAIL FEM END CAP T40 12MM STRDRV 1 EA/EA (04.003.000S),"$2,529.00 "
GUIDEWIRE SMTH TP STL 3X800MM 1 EA/EA (1806-0090S),"$2,529.00 "
DRAIN TEAR MEDPOR 3.5X18MM DISCONTINUED,"$2,529.00 "
CHIP BONE CANCELLOUS 15CC 1 EA/EA (400145),"$2,538.00 "
ROD CARBON EXT FIX 11X400MM 1 EA/EA (394.87),"$2,540.00 "
DEVICE HAND-ACCESS LAP DISC,"$2,542.00 "
PUTTY PROGENIX DBM 5CC,"$2,554.00 "
GLIDEWIRE ANG .035X8X260CM 5 EA/BX (GR3509),"$2,556.00 "
REAMER FLEX LOW PROFILE 10MM 1 EA/EA (AR-1410LPF),"$2,565.00 "
SCREW LOCK T10 F/THRD 3.5X38MM 1 EA/EA (657338),"$2,565.00 "
ANCHOR MINI SM JOINT 2.7X7 2-0 CORKSCREW FT 5EA/BX (AR-1319FT,"$2,565.00 "
ANCHOR MICRO SM JOINT2.2X4 2-0 CORKSCREW FT 5EA/BX (AR-1318FT,"$2,565.00 "
REAMER FLEXIBLE LOW PROF 9MM 1 EA/EA (AR-1409LPF),"$2,565.00 "
SCREW CANN 2.0MMX14MM 1 EA/EA (141-2014),"$2,574.00 "
SCREW CANN COMP SS 2.0MMX11MM AUTOFIX 1 EA/EA (141-2011),"$2,574.00 "
PLATE T 3H HD 8H SHFT 1.5MM,"$2,574.00 "
SCREW CANN COMP SS 2.0MMX10MM AUTOFIX 1 EA/EA (141-2010),"$2,574.00 "
SCREW CANN COMP SS 2.0X28MM AUTOFIX 1 EA/EA (141-2028),"$2,574.00 "
SCREW COMP MOD T7 SS 2X24MM AUTOFIX 1 EA/EA (141-2024),"$2,574.00 "
SCREW CANN 2.0MMX12MM 1 EA/EA (141-2012),"$2,574.00 "
SCREW BONE COMPR HDLSS 4X34MM 1 EA/EA (658034),"$2,574.00 "
SCREW CANN COMP SS 2.0X30MM AUTOFIX 1 EA/EA (141-2030),"$2,574.00 "
SCREW CANN LP THRD TI 6.7X70MM 1 EA/EA (AR-8967-2870),"$2,592.00 "
SCREW CANN LP THRD TI 6.7X60MM 1 EA/EA (AR-8967-2860),"$2,592.00 "
SCREW CANN 18MM THRD 6.7X85MM LP TI 1 EA/EA (AR-8967-1885),"$2,592.00 "
SCREW CANN 18MM THRD 6.7X80MM LP TI 1 EA/EA (AR-8967-1880),"$2,592.00 "
SCREW CANN LP THRD TI 6.7X85MM 1 EA/EA (AR-8967-2885),"$2,592.00 "
TEMP SIZING F/2.4MM STL XLNG VA-LCP DIST 1EA/EA(03.111.121S,"$2,592.00 "
COUPLER ANASTOM GRY 1.0MM 6 EA/BX(GEM2750),"$2,596.00 "
COUPLER ANASTOM BLU 1.5MM,"$2,596.00 "
COUPLER ANASTOM GRN 2.0MM 6 EA/BX(GEM2752),"$2,596.00 "
COUPLER ANASTOM RED 2.5MM 6 EA/BX(GEM2753),"$2,596.00 "
ROD CARBON EXT FIX 11X300MM,"$2,601.00 "
ROD CARBON EXT FIX 11X250MM,"$2,601.00 "
CATH BALL DIL RX 5.8FX8MMX4CM 180CM 1 EA/EA (4594),"$2,601.00 "
CATH BALL DIL 6MMX4MM 5.8F HURRICANE 1EA/EA (4592),"$2,601.00 "
CATH BALL DIL 5.8FX180CM,"$2,601.00 "
CATH BALL DIL 10X5.8X180CM 1EA/EA (4596),"$2,601.00 "
SUT BIOANCHOR MINI W/FIBERWIRE,"$2,610.00 "
ROD TI CURVED SOFT 6.0X35MM,"$2,610.00 "
PLATE Y TI 3X8H 1.3X32MM,"$2,619.00 "
PLATE T 3 HOLE 1.5 MM,"$2,619.00 "
PLATE-Y BONE TI 3X8H 1.5 MM,"$2,619.00 "
CATH MICRO  HI FLO RENEGAD 135CM,"$2,622.00 "
PORT BARD DUALSLIM-FOR BRACH 1 EA/EA (0654970),"$2,627.00 "
SCREW LOCK T10 F/THRD 3.5X20MM 1 EA/EA (657320),"$2,637.00 "
SCREW LOCK T10 F/THRD 3.5X26MM 1 EA/EA (657326),"$2,637.00 "
SCREW LOCK T10 F/THRD 3.5X30MM 1 EA/EA (657330),"$2,637.00 "
SCREW LOCK T10 F/THRD 3.5X32MM 1 EA/EA (657332),"$2,637.00 "
RETRACTOR SURG MIDLINE TLIF,"$2,646.00 "
PLATE CMF LP BURR HOLE 7MM 1 EA/EA (5305507),"$2,649.00 "
PLATE CMF LP DBL-Y 6H 8MM,"$2,654.00 "
SCREW COMP F/THRD 2.5MICX28MM 1 EA/EA (AR-8725-28H),"$2,655.00 "
SCREW COMPR FT MINI 3.5X14MM 1 EA/EA(AR-8730-14H),"$2,655.00 "
KIT SURG F/KNOTLESS SUTURETAK DISP 1 EA/EA (AR-1938DS),"$2,655.00 "
SCREW COMPR FT MICRO 2.5X13MM,"$2,655.00 "
SCREW COMPR FT MICRO 2.5X22MM,"$2,655.00 "
SCREW BONE COMPR FT STD 4X26MM,"$2,655.00 "
SCREW BONE COMPR FT STD 4X36MM,"$2,655.00 "
SCREW ARTH QUICKFIX TI CANC. PT 3 X 30MM AR-8730-30H,"$2,655.00 "
SCREW ARTH COMPRESSION MICRO FT 2.5 X 14MM AR-8725-14H,"$2,655.00 "
SCREW COMP F/THRD 2.5MICX18MM 1 EA/EA (AR-8725-18H),"$2,655.00 "
SCREW COMPR FT MINI 3.5X16MM,"$2,655.00 "
SCREW COMPR FT MINI 3.5X20MM,"$2,655.00 "
SCREW COMPR FT MICRO 2.5X9MM 1 EA/EA (AR-8725-09H),"$2,655.00 "
SCREW COMPRES F/THRD STD4X38MM 1 EA/EA (AR-8740-38H),"$2,655.00 "
SCREW COMPRES FT MINI 3.5X18MM 1 EA/EA (AR-8730-18H),"$2,655.00 "
SCREW BOLD 3.0X18MM,"$2,655.00 "
SCREW BONE LOCK LP SS 3.5X26MM 1 EA/EA (AR-8835L-26),"$2,655.00 "
SCREW COMPRES F/THRD STD4X50MM 1 EA/EA (AR-8740-50H),"$2,655.00 "
SCREW COMPR FT MICRO 2.5X26MM 1 EA/EA (AR-8725-26H),"$2,655.00 "
PORT BARD SLIM TITAN LOW PRO 1 EA/EA (0605550),"$2,655.00 "
SCREW BONE COMPR FT STD 4X24MM,"$2,655.00 "
SCREW COMPR FT MINI 3.5X28MM,"$2,655.00 "
SCREW COMPR FT MICRO 2.5X24MM,"$2,655.00 "
SCREW COMPR FT MINI 3.5X22MM 1 EA/EA (AR-8730-22H),"$2,655.00 "
SCREW BOLD 3.0X20MM,"$2,655.00 "
SCREW ARTH COMPRESSION MICRO FT 2.5 X 26MM AR-8725-26H,"$2,655.00 "
SCREW BONE COMPR FT STD 4X34MM,"$2,655.00 "
SCREW COMPRES F/THRD STD4X42MM 1 EA/EA (AR-8740-42H),"$2,655.00 "
SCREW COMPR FT MICRO 2.5X14MM 1 EA/EA (AR-8725-14H),"$2,655.00 "
SCREW CANN P/THRD LP TI 3X18MM QUICKFIX 1 EA/EA (AR-8730-18PT,"$2,655.00 "
SCREW PERIPROSTH LOCK 5X14MM 1 EA/EA (661314),"$2,655.00 "
SCREW FIXATION QWIX 3.0X26MM,"$2,655.00 "
SCREW BOLD 3.0X24MM,"$2,655.00 "
SCREW BOLD 3.0X26MM,"$2,655.00 "
SCREW BOLD 3.0X22MM,"$2,655.00 "
SCREW SPIN LG 2X13MM,"$2,655.00 "
SYS BAND GASTRC ADJ W/RAPDPORT,"$2,661.00 "
KIT ACCESS PORT EZ LAP BAND LG 1 EA/KT (C2306),"$2,661.00 "
SCREW LOCK VAR ANG CANN 5X75MM 1 EA/EA (02.231.675),"$2,664.00 "
SCREW LOCK VAR ANG CANN 5X35MM 1 EA/EA (02.231.635),"$2,664.00 "
SCREW LOCK VA S/TAP T25 5X75MM STARDRIVE 1 EA/EA (02.231.275),"$2,664.00 "
SCREW LOCK VAR ANG CANN 5X90MM,"$2,664.00 "
SCREW LOCK VAR ANG CANN 5X80MM 1 EA/EA (02.231.680),"$2,664.00 "
SCREW LOCK VAR ANG CANN 5X40MM,"$2,664.00 "
SCREW LOCK VAR ANG CANN 5X85MM 1 EA/EA (02.231.685),"$2,664.00 "
BLADE SPIRAL TI 38MM,"$2,667.00 "
BALL ACHALASIA RIGIFLEX 40MM 1 EA/EA (5452),"$2,678.00 "
IMP PATCH VASC 0.6MMX2.5X15CM,"$2,682.00 "
COUPLER ANASTOM GLD 3.0MM 6 EA/BX(GEM2754),"$2,690.00 "
MATRIX HEMOSTAT SM 2GM,"$2,691.00 "
REAMER CONICAL ONE STEP GAMMA3 1EA/EA (1320-0011),"$2,691.00 "
CATH BALL DIL OTW 3X60MMX90CM COYOTE 1 EA/EA (39186-30069),"$2,700.00 "
SIZER GEL LW-HT MOD PLS 225CC STL GPG 312 1 EA/EA (RSZ-1107S,"$2,700.00 "
SIZER GEL MD-HT HGH PROF 195CC,"$2,700.00 "
PLATE Y 3H HEAD 8H SHAFT 1.3MM,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 295CC STL GPG 322 1 EA/EA(RSZ-1155S,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 255CC STL GPG 322 1 EA/EA(RSZ-1105S,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 195CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 225CC,"$2,700.00 "
CATH BALL DIL OTW 3X40MMX145CM COYOTE ES 1 EA/EA (39134-30401,"$2,700.00 "
SIZER GEL LW-HT MOD PLS 330CC STL GPG 312 1 EA/EA (RSZ-1257S,"$2,700.00 "
SIZER BRST RND MOD PLS 400CC,"$2,700.00 "
SIZER GEL RND MOD PLS PRF450CC,"$2,700.00 "
SIZER BRST RND MOD PLS 500CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 140CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 165CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 525CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 585CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 650CC,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 475CC,"$2,700.00 "
PLATE LOCK 3TUBULAR 12H 156MM,"$2,700.00 "
SIZER MAMMARY GEL 440CC RSZ-1252S,"$2,700.00 "
SIZER GEL MD-HT MOD PLS 420CC,"$2,700.00 "
IMP BRST MEMORY MOD PLS STL375,"$2,700.00 "
SIZER GEL MD-HT HGH PROF 620CC STL GPG 323 1 EA/EA (RSZ-1402S,"$2,700.00 "
SIZER BREAST STYLE 410FX 360CC RE-STLZBL 1 EA/EA (MSZFX360),"$2,700.00 "
SIZER BREAST MH FUL PROJ 640CC RE-STLZBL 1 EA/EA (MSZMF640),"$2,700.00 "
SIZER BREAST STYLE 410FX 410CC RE-STLZBL 1 EA/EA (MSZFX410),"$2,700.00 "
SIZER BREAST MH FUL PROJ 580CC 1 EA/EA (MSZMF580),"$2,700.00 "
SIZER BREAST SMTH PROF 195CC RE-STLZBL 1 EA/EA (MSZ-M195),"$2,700.00 "
SIZER BREAST INSPIRA SRM 210CC RE-STLZBL 1 EA/EA (MSZ-M210),"$2,700.00 "
SIZER BRST GEL RND MP 310CC NATRELLE 1 EA/EA (MSZ-M310),"$2,700.00 "
SIZER BRST GEL RND MP 360CC NATRELLE 1 EA/EA (MSZ-M360),"$2,700.00 "
PLATE Y 3H HD 8H SHFT 1.5X46MM 1 EA/EA (246.612),"$2,700.00 "
SIZER GEL MD-HT MOD PLS 330CC STL GPG 322 1 EA/EA (RSZ-1205S,"$2,700.00 "
CATH BALL DIL OTW 4X100MMX90CM COYOTE 1 EA/EA (3918640109),"$2,700.00 "
CATH BALL DIL OTW 4X150MMX90CM COYOTE 1 EA/EA (3918640159),"$2,700.00 "
CATH BALL DIL OTW 2X120MMX150 COYOTE 1 EA/EA (39186-20121),"$2,700.00 "
CATH BALL DIL OTW 2X60MMX90CM COYOTE 1 EA/EA (3918620069),"$2,700.00 "
CATH BALL DIL OTW 2X150MMX90CM COYOTE 1 EA/EA (3918620159),"$2,700.00 "
CATH BALL DIL OTW 3X100MMX90CM COYOTE 1 EA/EA (3918630109),"$2,700.00 "
CATH BALL DIL OTW 3X120MMX90CM COYOTE 1 EA/EA (3918630129),"$2,700.00 "
CATH BALL DIL OTW 3X150MMX90CM COYOTE 1 EA/EA (3918630159),"$2,700.00 "
CATH BALL DIL OTW3.5X80MMX90CM COYOTE 1 EA/EA (3918635089),"$2,700.00 "
CATH BALL DIL OTW 4X60MMX90CM COYOTE 1 EA/EA (3918640069),"$2,700.00 "
SIZER BRST XTR HGH PROF 700CC 1 EA/EA (MSZ45700),"$2,700.00 "
SIZER BRST GEL RND XHP 800CC NATRELLE 1 EA/EA (MSZ45800),"$2,700.00 "
SIZER BREAST STYLE 410FX 775CC RE-STLZBL 1 EA/EA (MSZFX775),"$2,700.00 "
CATH BALL DIL OTW2.5X40MMX145 COYOTE 1 EA/EA (39134-25401),"$2,700.00 "
CATH BALL DIL OTW2X220MMX150CM COYOTE 1 EA/EA (39186-20221),"$2,700.00 "
CATH BALL DIL OTW2.5X100MMX150 COYOTE 1 EA/EA (39186-25101),"$2,700.00 "
CATH BALL DIL OTW 3X120MMX150 COYOTE 1 EA/EA (39186-30121),"$2,700.00 "
CATH BALL DIL OTW 2X100MMX90CM COYOTE 1 EA/EA (3918620109),"$2,700.00 "
CATH BALL DIL OTW3.5X40MMX145 COYOTE 1 EA/EA(39134-35401),"$2,700.00 "
CATH BALL DIL OTW3.5X120MMX150 COYOTE 1 EA/EA(39186-35121),"$2,700.00 "
CATH BALL DIL OTW3X220MMX150CM COYOTE 1 EA/EA (39186-30221),"$2,700.00 "
PIN ORTHO SCHANZ 5MM 1 EA/EA (AR-8954-01),"$2,700.00 "
SIZER GEL TL-HT MOD PLS 395CC STL GPG 332 1 EA/EA (RSZ-1259S,"$2,700.00 "
SIZER GEL TL-HT MOD PLS 445CC STL GPG 332 1 EA/EA (RSZ-1309S,"$2,700.00 "
CATH BALL DIL OTW2.5X220MMX150 COYOTE 1 EA/EA (39186-25221),"$2,700.00 "
CATH BALL DIL OTW 2X40MMX144CM COYOTE ES 1 EA/EA (39134-20401,"$2,700.00 "
SYS FIX SECONDARY ACL BACKUP 1 EA/EA (AR-1593),"$2,703.00 "
CABLE ELEC MONOPOLR RETRN3.5MM,"$2,704.00 "
IMP HIP LINER 40/41MM X 22MMID 1 EA/EA (00-5001-040-22),"$2,709.00 "
LINER CUP HIP BIPOL 42X22MM MULTIPOLAR 1EA (00-5001-042-22,"$2,709.00 "
IMP HIP LINER 44 / 45 / 46 MM 28MM ID (00-5001-044-28),"$2,709.00 "
IMP HIP LINER 47 / 48 / 49 MM 28MM ID (00-5001-047-28),"$2,709.00 "
LINER CUP HIP BIPOL 50-52X28MM MULTIPOLAR 1/EA(00-5001-050-28,"$2,709.00 "
IMP HIP LINER 53/54/55X28MM 1 EA/EA (00-5001-053-28),"$2,709.00 "
IMP HIP LINER 57/58MM X 28MMID,"$2,709.00 "
SEALANT SUTURE CR/F 5ML DURASEAL 5 EA/BX (20-2050),"$2,711.00 "
SHAFT REAMER MOD STL 8X510MM,"$2,712.00 "
IMP SLEEV TPR CERAMIC OFFSET-6,"$2,718.00 "
IMP SLEEV TPR CERAMIC OFFSET+3,"$2,718.00 "
SUT ANCHOR 6.5MM VIO BLU TI,"$2,718.00 "
ANCHOR SUT 2 W/1 ULTRABRAID,"$2,718.00 "
PLATE T 4H HD 8H SHFT 1.5X44MM,"$2,727.00 "
BLADE SPIRAL TI RETRO 70MM,"$2,733.00 "
IMP EAR PORP MICRON TI  2-5MM,"$2,743.00 "
PLATE LOCK 1/3 TUBULAR SS 8H 106MM (AR-8943T-08),"$2,745.00 "
LASER FIBERWIR OTO-S OMNIGUIDE,"$2,745.00 "
ANCHOR SUT BIOFASTAK 3X14MM,"$2,746.00 "
ADAPTER TAPER COMPREHENSVE STD 1 EA/EA (118001),"$2,754.00 "
SLEEVE TAPER MODULAR 12/14 4MM,"$2,760.00 "
SCREW PERIPROSTH LOCK 5X10MM 1 EA/EA (661310),"$2,763.00 "
SCREW PERIPROSTH LOCK 5X12MM 1 EA/EA (661312),"$2,763.00 "
REAMER PILOTED HEAD 8MM,"$2,769.00 "
REAMER PILOTED HEAD 7.5MM,"$2,769.00 "
SUT ANCHOR VERSALOCK ORTHOCORD,"$2,790.00 "
PLATE MIDFACE 6HX12MM ADVCLOCK,"$2,790.00 "
CATH BALL PTA OTW 2.5X20MMX90,"$2,790.00 "
CATH BALL PTA OTW 2.5X100MMX90,"$2,790.00 "
SCREW CANN 16MM THRD 7.3X90MM 1 EA/EA (208.890),"$2,808.00 "
SCREW BONE MAX-VPC 3.4X22MM NSTL 1 EA/EA (233230022),"$2,808.00 "
SYS IMP CMC LIGAMENT RECON,"$2,812.00 "
LASER FIBERWIR OTO-M OMNIGUIDE,"$2,815.00 "
BLADE SPIRAL F/RET FEM TI 60MM,"$2,816.00 "
BLADE SPIRAL 85MM F/RET FEM NAIL 1 EA/EA (04.013.049S),"$2,817.00 "
ADAPTER FEM BOLT OFFSET  2/-2 1 EA/EA (96-0784),"$2,835.00 "
CATH BALL DIL OTW 2.5X20MMX143,"$2,835.00 "
CATH BALL DIL OTW 2X20MMX142CM COYOTE ES 1 EA/EA (39134-20201,"$2,835.00 "
SCREW CANN HEADLESS 2.4X38MM,"$2,835.00 "
SCREW CANN HEADLESS 2.4X42MM,"$2,835.00 "
SCREW BIOCOMPOSITE 5.5X15MM TENODESIS 1 EA/EA (AR-1555BC),"$2,835.00 "
CATH BALL DIL OTW 6X40MMX135CM,"$2,835.00 "
SCREW BIOCOMPOSITE 6.25X15MM,"$2,835.00 "
PIN HEADLESS 1/8X3.5IN LNG STL 1 EA/EA (7650-2038A),"$2,835.00 "
PLATE NEURO 3 STR 16H REG,"$2,844.00 "
CATH BALL OTW 7MMX2X90CM,"$2,844.00 "
CATH BALL OTW 8MMX2X90CM,"$2,844.00 "
DEVICE FIX ENDOBUTTON CL 20MM,"$2,847.00 "
REAMER CROSS-PLATE ANCHORAGE,"$2,852.00 "
MESH COMPOSIX 3 X 6IN,"$2,853.00 "
OSTEOTOME GRAY STR 6.4X120MM 1 EA/EA (6210-0-100),"$2,853.00 "
SCREW CERV S/DRILL TI 4.0X14MM,"$2,871.00 "
SCREW CANC S/TAP TI 4X14MM,"$2,871.00 "
SCREW CANC EHEAD S-DRILL4/12MM 1 EA/EA (450.131),"$2,871.00 "
SCREW CANC S/TAP TI 4X12MM,"$2,872.00 "
CAP LOCK HEAD 3D TI,"$2,879.00 "
ANCHOR BIOCOMPOSITE TAK 3MM 1EA/EA (AR-1934BCF),"$2,880.00 "
SUT BIOCOMPOSITE 3MM W/2 NO2,"$2,880.00 "
ANCHOR SUT 5.5 FOOTPRINT ULTRA,"$2,880.00 "
MESH RECT PARIETEX 6X3.5IN PROGRIP 1 EA/BX (TEM1509G),"$2,880.00 "
TAP SURG F/2CORE SCREW 5.2MM,"$2,889.00 "
PLATE RECON 7 HOLE 3.5 X 82 MM 1 EA/EA (245.17),"$2,897.00 "
PLATE LOCK 3TUBULAR 10H 131MM SS 1 EA/EA (AR-8943T-10),"$2,898.00 "
SCREW INTERF RND DELTA 11X28MM BIOCOMPOSITE 1/EA (AR-5028C-11,"$2,898.00 "
SCREW NOT SHEATHED 7X23MM,"$2,898.00 "
SCREW INTERF RND DELTA 8X28MM BIOCOMPOSITE 1/EA (AR-5028C-08,"$2,898.00 "
PROSTHESIS EAR CAP FULL 1.5MM,"$2,901.00 "
ADAPTER WIRE BOLT LNG 1 EA/EA (4933-1-005),"$2,916.00 "
SCREW CANN 5MM THRD 2X12MM,"$2,917.00 "
SCREW COMPR HDLES 4.3X50MM 1 EA/EA (AR-8643-50),"$2,925.00 "
PIN GUIDE FLIPCUTTERII SHT 8.5 1 EA/EA (AR-1204AS-85),"$2,925.00 "
PIN GUIDE FLIPCUTTERII SHT 9MM 1 EA/EA (AR-1204AS-90),"$2,925.00 "
PIN GUIDE FLIPCUTTERII SHT 9.5 1 EA/EA (AR-1204AS-95),"$2,925.00 "
PIN GUIDE FLIPCUTTERII SHT10MM 1 EA/EA (AR-1204AS-100),"$2,925.00 "
PIN GUIDE FLIPCUTTERII SHT10.5 1 EA/EA (AR-1204AS-105),"$2,925.00 "
MESH DECELLULAR DERMIS 2X2CM,"$2,925.00 "
SYS INTRO W/SGL LUM DIALATOR,"$2,925.00 "
SCREW COMPR HDLES 4.3X46MM 1 EA/EA (AR-8643-46),"$2,925.00 "
SUT ANCHOR CORKSCREW 5.5X15MM,"$2,925.00 "
DEVICE GRAVITY COMPENS WHT LOW 1 EA/EA (903430),"$2,925.00 "
ANCHOR SUT 2 DRBRD TI 3.5MM,"$2,927.00 "
PLATE CMF LP BURR HOLE 20MM 1 EA/EA (5305520),"$2,927.00 "
SCREW CANN LOCK 7.3MMX85MM,"$2,937.00 "
SCREW CANN LOCK 7.3MMX90MM,"$2,938.00 "
SCREW CANN LOCK 7.3MMX80MM,"$2,938.00 "
TIP EXTENDER ULTRA DRIVE 60MM,"$2,939.00 "
TIP HELIX DISP ULTRA-DRIVE 5MM,"$2,939.00 "
TIP EXTENDER ULTRA DRIVE 120MM,"$2,939.00 "
HOE SURG DISP 5MM,"$2,939.00 "
SCREW LOCK VAR ANG CANN 5X55MM,"$2,940.00 "
LIGASURE IMPACT CURV 36MM 18CM,"$2,946.00 "
REAMER SURFACING CONVEX 20MM,"$2,948.00 "
BIT DRILL CANN AO COUP 2.7MM,"$2,948.00 "
SCREW INTERF BIOREPLACE 9X30IN,"$2,961.00 "
SCREW INTER BIOREPLACE 10X23MM,"$2,961.00 "
GLIDEWIRE ANG .035X8X180CM 5 EA/BX (GR3508),"$2,961.00 "
CATH BAL DIL MONO 7X40MMX135CM,"$2,961.00 "
SCREW INTERF BIOREPLACE 8X38IN,"$2,961.00 "
SCREW INTERF BIOREPLACE 7X30IN,"$2,961.00 "
SCREW LAG FEM GAMMA 12 X 80 MM,"$2,970.00 "
SCREW LAG FEM GAMMA,"$2,970.00 "
PLATE Y 3H HD 8H SHFT 2X55MM,"$2,970.00 "
DRIVER SURG HEX MALE STL 2.5MM PERSONA 1EA/EA(42-5099-025-00),"$2,973.00 "
SCREW LOCK SURFIX STL 3.5X22MM,"$2,979.00 "
SCREW LOCK SURFIX STL 3.5X16MM,"$2,979.00 "
SYS TTP VARIAC TOTAL 3-7MM,"$2,988.00 "
PLATE LCP 3.5 9H X 124 MM,"$2,998.00 "
ORTHOCORD W/DS LUPINE BR,"$3,006.00 "
SCREW FIXATION STL 3X16MM LG,"$3,006.00 "
PLATE MID CURV 10H,"$3,006.00 "
PLATFORM TRANSANAL ACC PATH GELPOINT 1 EA/EA (CN011),"$3,009.00 "
PLATE T LCP 3.5 5H X 74MM,"$3,024.00 "
SCREW LAG ANTI-ROTATION 65MM,"$3,033.00 "
SYSTEM SUT ENDO OVERSTITCH 3 EA/BX (ESS-G02-160),"$3,045.00 "
PACK FOAM BBTRAUMA 1.2CC VITOSS 1 EA/EA (2102-2201),"$3,046.00 "
IMP HIP LINER 60/62MM X 28MMID,"$3,060.00 "
ADAPTER FEM SIGMA NEUT BOLT 1 EA/EA (960783),"$3,060.00 "
SYS TTP VARIAC PART .75-3.5MM 1 EA/EA (1002020),"$3,060.00 "
GUIDEWIRE STEER STR .014INX300,"$3,060.00 "
MORCELLATOR TISS W/HANDPIECE,"$3,079.00 "
SCREW BONE QUICKFIX TI 2X10MM,"$3,087.00 "
SCREW BONE QUICKFIX TI 2X13MM,"$3,087.00 "
SCREW BONE QUICKFIX TI 3X13MM,"$3,087.00 "
SCREW BONE QUICKFIX TI 2X11MM,"$3,087.00 "
PLATE LOCK 3TUBULAR SS 6H 80MM,"$3,087.00 "
SCREW FIXATION QWIX 3.0X30MM,"$3,096.00 "
SCREW FIXATION QWIX 3.0X28MM,"$3,096.00 "
SCREW CANN CONICAL 7.3X50MM,"$3,096.00 "
SCREW BIOCOMPOSITE 7X23MM,"$3,105.00 "
SCREW MULTI COMP SHT 4.3X34MM,"$3,105.00 "
SCREW MULTI COMP LNG 4.3X60MM,"$3,105.00 "
SCREW INTERF BIOREPLACE 9X23IN,"$3,105.00 "
SCREW MULTI COMP SHT 4.3X38MM,"$3,105.00 "
SCREW MULTI COMP LNG 4.3X46MM,"$3,105.00 "
SCREW LAG LP TI 5.5X55MM,"$3,105.00 "
