Description,Price
LEAD ENDOTAK RLNC G D/S GORE,"$5,400.00 "
LEAD ENDOTAK RLNC SG S/S GORE,"$5,400.00 "
LEAD EPICARDIAL ACTIVE  54CM,"$1,900.00 "
LEAD EPICARDIAL BIP SUTURELES,"$1,200.00 "
LEAD EPICARDIAL CAPSURE 35CM,"$1,900.00 "
LEAD EXTENSION DBS INFN VARSZ,"$1,302.00 "
LEAD FINELINE II SETROX VARSZ,$800.00 
LEAD ICD DUAL EASYTRAK2 LVA,"$7,380.00 "
LEAD ICD SNGL COIL DRT VARSZ,"$6,000.00 "
LEAD IMPLANTABLE PENTA 3X60,"$13,500.00 "
LEAD KIT NEVRO SPINAL SCS,"$4,142.00 "
LEAD NERVE TINED,"$6,320.00 "
LEAD NRSTM ARTISAN 70CM 2X8,"$21,320.00 "
LEAD NRSTM PRCS 70CM LINEAR,"$4,644.00 "
LEAD OCTRODE 30CM,"$5,900.00 "
LEAD PACE ISOFLEX OPTIM VARSZ,$800.00 
LEAD PACER EPICARDIAL 404,"$1,200.00 "
LEAD PACING CAPSURE BIPOLAR 60,"$1,900.00 "
LEAD PACING EPICARDIA LV 35CM,"$1,250.00 "
LEAD PACING EPICARDIAL 53CM,"$1,250.00 "
LEAD PADDLE SPECIFY S/S MRI,"$19,990.00 "
LEAD PCING 8FR EPICCARIUM,"$1,700.00 "
LEAD PERC AXIUM SLIMTIP 50/90,"$6,238.00 "
LEAD PERENNIA FLEX 2.0MMX43CM,"$11,674.00 "
LEAD RSPRTRY SENSING INSPIRE,"$6,100.00 "
LEAD SI SPRINT QUATTRO VARSZ,"$6,800.00 "
LEAD S-ICD/DEFIB EMBLEM SUBQ,"$8,000.00 "
LEAD STIMULATION INSPIRE,"$3,900.00 "
LEAD STRIP CORTICAL RNS 10MM,"$8,200.00 "
LEAD SURGICAL COVEREDGE 32,"$13,600.00 "
LEAD TRIAL SENZA SCS,"$1,600.00 "
LEAD VENTR ACUITY VARSZ,"$4,000.00 "
LEAD VNTRCLR CELERITY VARSZ,"$3,550.00 "
LEAD WRENCH KIT,$90.00 
LEFLUNOMIDE 10MG TAB,$9.10 
LEFLUNOMIDE SERUM,$225.00 
LEFLUNOMIDE TAB 20 MG,$0.67 
LEG ARTERIAL PVR EXCERISE,"$1,200.00 "
LEG ARTERIAL US-BILATERAL,"$1,620.00 "
LEG ARTERIAL US-UNILATERAL,$900.00 
LEG ARTERY FU,"$1,070.00 "
LEGIONELLA ABS TOTAL,$75.00 
LEGIONELLA PNEUMOPHILA AG,$70.00 
LEGIONELLA PNEUMOPHILA AG,$190.00 
LEGIONELLA PNEUMOPHILA UR AG,$80.00 
LENS   MULT FLDBL POST 21.5D,$300.00 
LENS   MULT FLDBL POST 23.5D,$300.00 
LENS  MULT FLDBL POST 14.5D,$300.00 
LENS  MULT FLDBL POST 17.0D,$300.00 
LENS  MULT FLDBL POST 18.5D,$300.00 
LENS  MULT FLDBL POST 20.0D,$300.00 
LENS  MULT FLDBL POST 20.5D,$300.00 
LENS  MULT FLDBL POST 22.0D,$300.00 
LENS  MULT FLDBL POST 22.5D,$300.00 
LENS  MULT FLDBL POST 23.0D,$300.00 
LENS  MULT FLDBL POST 29.0D,$431.04 
LENS ACRYSOF   IOL + 06.0D,$298.00 
LENS ACRYSOF   IOL + 08.0D,$298.00 
LENS ACRYSOF   IOL + 08.5D,$441.04 
LENS ACRYSOF   IOL + 11.5D,$298.00 
LENS ACRYSOF   IOL + 12.5D,$298.00 
LENS ACRYSOF   IOL + 13.5D,$298.00 
LENS ACRYSOF   IOL + 14.5D,$298.00 
LENS ACRYSOF   IOL + 16.5D,$298.00 
LENS ACRYSOF   IOL + 17.0D,$298.00 
LENS ACRYSOF   IOL + 18.0D,$298.00 
LENS ACRYSOF   IOL + 19.0D,$298.00 
LENS ACRYSOF   IOL + 24.0D,$298.00 
LENS ACRYSOF   IOL + 24.5D,$298.00 
LENS ACRYSOF   IOL + 25.0D,$298.00 
LENS ACRYSOF   IOL + 25.5D,$298.00 
LENS ACRYSOF   IOL + 27.0D,$298.00 
LENS ACRYSOF   IOL + 28.5D,$298.00 
LENS ACRYSOF   IOL + 30.0D,$298.00 
LENS ACRYSOF IOL  16.5D,$990.00 
LENS ACRYSOF IOL 16.0D,$990.00 
LENS ACRYSOF IOL TORIC 10.0D,$990.00 
LENS ACRYSOF IQ  IOL 18.5D,$298.00 
LENS ACRYSOF IQ  IOL 21.0D,$298.00 
LENS ACRYSOF IQ  IOL 22.0D,$298.00 
LENS ACRYSOF IQ  IOL 22.5D,$298.00 
LENS ACRYSOF IQ IOL 19.5D,$298.00 
LENS ACRYSOF IQ IOL 20.0D,$298.00 
LENS ACRYSOF IQ IOL 20.5D,$298.00 
LENS ACRYSOF IQ IOL 23.0D,$298.00 
LENS ACRYSOF IQ IOL 23.5D,$298.00 
LENS ACRYSOF IQ IOL13.0D,$298.00 
LENS ACRYSOF IQASPH SOFT 17.5,$298.00 
LENS ACRYSOF IQASPH SOFT 21.5,$298.00 
LENS ACRYSOF TORIC 15.0D,$990.00 
LENS ACRYSOF TORIC IOL 27.0,$990.00 
LENS ACRYSOF TORIC IOL 7,$990.00 
LENS MULT FLDBL POST   11.0D,$431.04 
LENS MULT FLDBL POST  13.5D,$431.04 
LENTIL-F235,$60.00 
LEPTIN,$103.00 
LEPTOSPIRA IGM,$100.00 
LETAIRIS AMBRISENTAN TAB 5MG,$294.76 
LETAIRIS AMBRISENTAN TAB10MG,$294.76 
LETERMOVIR 240MG TAB,$675.00 
LETERMOVIR 480MG SDV,$675.00 
LETERMOVIR 480MG TAB,$675.00 
LETTUCE,$60.00 
LEUCINE-RICH GI PROTEIN 1 AB I,$105.00 
LEUCOVORIN CALC 200MG SOL,$6.10 
LEUCOVORIN CALCIUM 100 MG SOL,$6.55 
LEUCOVORIN INJ ( 50MG),$8.38 
LEUCOVORIN INJ (350MG),$3.73 
LEUCOVORIN TABS,$1.05 
LEUCOVORIN TABS 25 MG,$21.11 
LEUKOREDUCED (PRE-STORAGE) RBC,$436.00 
LEUPROLIDE ACET22.5MG/UD7.5MG,"$3,391.03 "
LEUPROLIDE ACETAT DEPOT 7.5MG,"$3,391.03 "
LEUPROLIDE ACETATE LUPR 11.25M,"$2,845.68 "
LEUPROLIDE ACETATE LUPR 3.75,"$2,845.63 "
LEUPROLIDE ACETATE LUPR 3.75MG,"$2,845.63 "
LEVALBUTEROL 0.63MG/3ML NEBUL,$1.48 
LEVALBUTEROL HFA INHALER 15GM,$61.00 
LEVETIRACETAM,$99.00 
LEVETIRACETAM 1000BAG BU10MG,$0.49 
LEVETIRACETAM 100MG/ML 5 ML VI,$0.74 
LEVETIRACETAM 100MG/PER 2 OZ,$7.40 
LEVETIRACETAM 1500BAG BU10MG,$0.45 
LEVETIRACETAM 250MG TABLET UD,$0.33 
LEVETIRACETAM 500 BAG BU10MG,$0.63 
LEVETIRACETAM 500MG TABLET UD,$0.35 
LEVETIRACETAM 750MG TABLET UD,$0.53 
LEVOBUNOLOL HCL OPHTH SOL 0.5%,$11.73 
LEVOCARNITINE 100MG/ML ORALSOL,$6.35 
LEVOCARNITINE 1G/10ML UD CUP,$6.35 
LEVOFLOXACIN 250MG IN D5W 50ML,$3.28 
LEVOFLOXACIN 250MG/10ML OS,$23.40 
LEVOFLOXACIN 500MG /BU 250MG,$2.25 
LEVOFLOXACIN 500MG/BU250MG,$2.25 
LEVOFLOXACIN 750MG TAB,$0.70 
LEVOFLOXACIN 750MG/BU250MG,$1.60 
LEVOFLOXACIN TAB 250MG UD,$0.43 
LEVOFLOXACIN TAB 500MG UD,$0.50 
LEVONORGESTREL IMPLANT SYS,"$2,158.80 "
LEVOTHYROXINE 0.088MG TAB UD,$1.05 
LEVOTHYROXINE 0.112MG TAB UD,$1.23 
LEVOTHYROXINE 100MCG TAB UD,$0.68 
LEVOTHYROXINE 100MCG VIAL,$231.83 
LEVOTHYROXINE 150MCG TAB UD,$1.25 
LEVOTHYROXINE 200MCG INJ,$408.95 
LEVOTHYROXINE 200MCG TAB,$1.25 
LEVOTHYROXINE 25MCG TAB,$0.70 
LEVOTHYROXINE 300MG TAB,$1.15 
LEVOTHYROXINE 50MCG TAB UD,$0.90 
LGI1 IGG AB TITER,$276.00 
LGN HK DIS FEM SZ7 VAR SZ,"$2,394.00 "
LH,$170.00 
LHON MTDNA MUTATION,"$1,230.00 "
LHOOK RETRACT 37CM LIGASURE,"$1,300.00 "
LIB/IIIA,$200.00 
LIDOC 2% 20ML EPI 1:100000 INJ,$3.70 
LIDOCAINE,$150.00 
LIDOCAINE 2% 10ML INJ,$0.12 
LIDOCAINE 2% VISCOUS CUP 15ML,$1.70 
LIDOCAINE 5% PATCH,$6.48 
LIDOCAINE EPI  1% 1:100K 50ML,$4.99 
LIDOCAINE HCL 100MG BU10MG,$0.59 
LIDOCAINE HCL INJ 1% BU 10MG,$0.08 
LIDOCAINE HCL INJ 1% BU 10MG,$0.10 
LIDOCAINE HCL INJ 1% BU 10MG,$0.81 
LIDOCAINE HCL INJ 2% BU 10 MG,$0.06 
LIDOCAINE HCL INJ 2% BU 10 MG,$0.24 
LIDOCAINE HCL INJ 4% BU 10 MG,$0.39 
LIDOCAINE HCL2% 100MG BU10MGU,$0.59 
LIDOCAINE INJ 1% 10 MG,$0.10 
LIDOCAINE INJ 2G/10MG BU10MG,$0.61 
LIDOCAINE INJ BU 10MG,$0.03 
LIDOCAINE LMX4 CREAM 4%,$227.55 
LIDOCAINE VISCOUS 2% 100ML,$22.30 
LIDOCAINE/PRILOCAINE CREAM 2.5,$10.38 
LIDOCAINE-EPINEPHRINE 1% INJ,$2.80 
LIGACLIP ENDO  APPLIER M/L 10,$614.64 
LIGACLIP MULTI APPLIER MED TI,$118.49 
LIGACLIP MULTI APPLIER SM TI,$280.91 
LIGASURE PRECISE 17CM DISP,$505.84 
LIGASURE SEALER DIVIDER 5MM,$874.00 
LIGASURE TISSUE FUSION DISP,"$1,300.00 "
LIGASURE VESSEL SEAL  10MM,"$3,600.00 "
LIGASURE VESSEL SEAL  5MM,$867.84 
LIGATOR BAND 2.8MM CHAN,$305.00 
LIGATOR MUCOSECTOMY 13X3.7 DT,$510.00 
LIGATOR SHTR 4 SA VAR SZ,$370.00 
LIGATOR SIX SHOOTER DISP,$486.38 
LIMITED T4,$220.00 
LINEAR ACC BASED STEREO RADIO,"$16,500.00 "
LINER 28MM HI-WALL SZ 24,"$1,028.00 "
LINER 28MM MULTIPOLAR BIPOL,$661.50 
LINER 36MM LONGEVITY 60MM,"$1,800.00 "
LINER 36MM REVERSE TRAB METAL,"$1,885.80 "
LINER ACETAB G7 E1 42MM,"$4,356.00 "
LINER ACETAB R3 XLPE VARSZ,"$3,130.44 "
LINER ACETB 4X36MM XLPE,"$2,820.00 "
LINER ACETB C-32MM ARCOMXL G7,"$2,564.00 "
LINER ACTB 5.9MM 10D D 32MM,"$2,453.00 "
LINER ACTBLR 20DG 36 X5860 G,"$1,977.80 "
LINER ACTBLR ARCOMXL G7 HIP,"$2,564.00 "
LINER ACTBLR COCR G7 HIP VAR,"$4,356.00 "
LINER ACTBLR R3 XLPE 0DEG 36,"$1,900.00 "
LINER ACTBLR R3 XLPE 20DEG 36,"$1,900.00 "
LINER BIPOLAR ASSY 40/41X22,$661.50 
LINER E POLY RINGLOC,"$2,800.00 "
LINER H/WALL ARCOMXL G7 36MM,"$2,564.00 "
LINER HIP ACTBLR G7 NEUTRAL,"$2,564.00 "
LINER LONGEVITY OFFST/OBLQ,"$2,336.00 "
LINER MDM 46MM SZ F,"$2,945.80 "
LINER MDM 48MM SZ G,"$3,285.70 "
LINER MDM SZ D 38MM,"$2,945.80 "
LINER PINNACLE  ACTBLR +4 28MM,"$2,729.10 "
LINER PINNACLE  ACTBLR+4 28/32,"$2,768.70 "
LINER PINNACLE ALT ACTBLR28MM,"$2,479.40 "
LINER PINNACLE ALT ACTBLR32MM,"$2,505.80 "
LINER PINNACLE ALTRX PE 36MM,"$3,095.40 "
LINER POLY 40 REVERSE +0MM,"$1,885.80 "
LINER POLY 40 REVERSE +3MM,"$1,885.80 "
LINER POLY 65TM 40MM +3M,"$1,885.80 "
LINER PROTECTIVE HIPSTER PEDS,$234.00 
LINER TIBIAL PS/CR VARIOUS SZ,"$1,390.00 "
LINER TM REVERSE POLY 36MM,"$1,885.80 "
LINEZOLID 600MG TAB,$3.93 
LINEZOLID INJ 600MG BU 200 MG,$22.04 
LINQ ICM STROKEAF02700945,$1.00 
LIOTHYRONINE 25MCG TAB,$1.48 
LIOTHYRONINE 5MCG TAB,$1.03 
LIOTHYRONINE SODIUM 10MCG/ML V,$685.40 
LIPASE,$145.00 
LIPASE FLUID,$145.00 
LIPASE PROTEASE AMYLASE 12000,$6.80 
LIPASE PROTEASE AMYLASE 24000,$13.28 
LIPASE PROTEASE AMYLASE 6000,$3.19 
LIPID PROFILE,$130.00 
LIPID/CARDIAC PROFILE,$130.00 
LIPIODOL ETHIODIZED OIL 10ML,"$2,114.00 "
LIPISCAN CORON CATH INFRAREDX,"$2,100.00 "
LIPOPROTEIN (A),$52.00 
LISDEXAFMETAMINE 20 MG,$22.88 
LISDEXAFMETAMINE 30 MG,$20.99 
LISDEXAMFETAMINE CAP 50 MG,$22.88 
LISINOPRIL 10MG TAB UD,$0.25 
LISINOPRIL 5MG TAB UD,$0.25 
LISTERIA ANTIBODY SERUM BY CF,$95.00 
LITHIUM CARBONATE 300MG CAP,$0.25 
LITHIUM CARBONATE 300MG TAB,$0.25 
LITHIUM CARBONATE ER 300MG TAB,$0.68 
LITHIUM CARBONATE ER 450MG TAB,$0.79 
LITHIUM CITRATE ORAL SOL (300M,$2.84 
LITHOCRUSH WIREGUIDED 4.2 CHA,$731.70 
LITHOPLSTY SHCKWV02923193,$1.00 
LITHOTRIPTER PROC ESWL 1 HR,"$9,600.00 "
LITHOTRIPTER PROC ESWL 1.5 HR,"$10,200.00 "
LITHOTRIPTER PROC ESWL 1/2 HR,"$8,600.00 "
LITHOTRIPTER PROC ESWL 3.5 HR,"$13,400.00 "
LIVER ACQUISITION CADAVER,"$89,592.00 "
LIVER ACQUISTN LIVNG DONOR,"$89,592.00 "
LIVER BIOPSY,"$1,750.00 "
LIVER ELASTOGRAPHY W/O IMG,$450.00 
LIVER FIBROSIS CHRONIC VIRAL,$178.00 
LIVER IMAGING SPECT,"$2,500.00 "
LIVER IMAGING W VASCULAR FLOW,"$2,500.00 "
LIVER SURGERY PROCEDURE,"$3,200.00 "
LIVER TX W/RAPID INFS SYSTM,"$3,225.00 "
LIVER TX/W DISPOSABLE,"$3,225.00 "
LK MICROSOMAL AB,$60.00 
LLD ACCESSORY KIT,$220.00 
LLD EZ LOCKING DEVICE VAR SIZE,"$1,016.66 "
LLD LEAD LOCKING DEVICE,"$1,133.34 "
LLD LOCKING DEVICE VAR SIZE,$910.00 
LNR ARCM 28MM RNGLC HWL SZ 23,"$1,028.00 "
LOBSTER-F80,$60.00 
LOCK LUER 2FEM-MALE 3WAY .072,$10.86 
LOCM 300-349 IODINE BU 1ML,$0.23 
LOCM 300-399 MG/ML IODINE 1M,$0.23 
LOCM 300-399 MG/ML IODINE 1ML,$0.23 
LONG HUMERAL NAIL,"$7,000.00 "
LONG SHEATH,$130.00 
LOOP ANGLED CUTTING 9FR,$232.64 
LOOP ENDO 24/26FR DISP,"$1,374.80 "
LOOP ENDO 24FR ELITE CUTTING,"$1,443.20 "
LOPERAMIDE 2MG CAP,$0.60 
LOPERAMIDE SOLN 1MG/5ML UD,$0.25 
LOPINAVIR/RITONAVIR 200/50MG,$19.85 
LORATADINE 10MG TAB UD,$0.25 
LORAXEPAMBENZODIAZEPINES 1-12,$91.00 
LORAZEPAM 1MG TABLET UD,$0.25 
LORAZEPAM 2 MG IM IV,$1.05 
LORAZEPAM 2MG TAB UD,$0.25 
LOSARTAN 25MG TAB,$0.25 
LOSARTAN 50MG TAB,$0.25 
LOW PROFILER REAMER 10MM,$390.00 
LOWER EXTREMITY STUDY UNI,$900.00 
LOXAPINE CAP,$1.00 
"LSD, URINE",$200.00 
LT HEART CATH TRANSC PUNCTURE,"$6,800.00 "
LT HEART CATH W/INJ LT VENTR,"$7,000.00 "
LTD ORAL EVAL PROBLEM FOCUSED,$82.00 
LUG FEMRL POST KNEE GENESISII,$164.00 
LUMASON MICROSP 60.7MG BU1ML,$44.26 
LUMIZYME VIAL 50MG BU10MG,$289.71 
LUNG PERF VENTILAT DIFERENTL,"$1,600.00 "
LUNG PERFUSION DIFFERENTIAL,"$1,400.00 "
LUNG PERFUSION SCN,"$1,200.00 "
LUNG VENTILAT PERFUS IMAGING,"$1,500.00 "
LUNG VENTILATION IMAGING,"$1,200.00 "
LURASIDONE 20MG TAB,$73.35 
LURASIDONE 40MG TAB,$80.60 
LURASIDONE 60MG TAB,$80.60 
LURASIDONE 80MG TAB,$80.61 
LUTATHERA INJ OCTRETATE,$593.75 
LUTONIX DRUG ELUTING BALLOON,"$4,160.00 "
LVAS HEARTMATEIII G140113,"$201,998.00 "
LYME DIS PCR CSF,$240.00 
LYME DISEA AB BY WESTERN BLOT,$30.00 
LYME DISEA AB BY WESTERN BLOT,$130.00 
LYME DISEASE,$150.00 
LYME IGM EARLY TEST,$160.00 
LYMPHANGIO PELVIC/ABDOM UNILA,"$2,500.00 "
LYMPHANGIOGR EXTREMITY UNILAT,"$1,300.00 "
LYMPHANGIOGRAPHY PEL BILAT,"$4,000.00 "
LYMPHOID MOLECULAR PROFILE,"$2,950.00 "
LYSIS PENIL CIRCUMIC LESION,"$1,050.00 "
LYSOZYME SERUM,$48.00 
M TUBERCULOSIS AMP PR,$200.00 
M TUBERCULOSIS AMPLIFIED DETE,$207.00 
M TUBERCULOSIS D PR,$92.00 
MA/TA ANTIBODY,$345.00 
MACADAMIA NUT IGE,$35.00 
MACH 1 GUIDE CATHETER,$102.00 
MACROPROLACTIN,$74.00 
MACROSCOPIC EXAM PARASITE,$50.00 
MAG AB (IGM),$118.00 
MAG SULFATE 1%/D5W SOL 100ML,$11.20 
MAGNESIUM,$50.00 
MAGNESIUM BAG 6GM/150ML,$8.85 
MAGNESIUM CITRATE OS 296ML,$3.53 
MAGNESIUM GLUC 500MG TAB,$0.25 
MAGNESIUM GLUCONATE 54MG/5ML,$0.35 
MAGNESIUM OXIDE 400MG TAB,$0.25 
MAGNESIUM QUANT FECES,$50.00 
MAGNESIUM RBC,$50.00 
MAGNESIUM S 1G/50ML BU500MG,$1.33 
MAGNESIUM S 2.5G/10ML BU500MG,$0.26 
MAGNESIUM SULF 1G/2ML BU500MG,$1.33 
MAGNESIUM SULFATE 20GM/500ML,$1.33 
MAGNESIUM SULFATE 4 GM WATER,$1.38 
MAGNESIUM SULFATE INJ BU500MG,$1.33 
MAGNET DBS PATIENT CONTROLLER,$200.00 
MAG-URINE RANDOM,$60.00 
MALIG EXCISE 0.6-1.0 CM F E E,"$1,550.00 "
MALIGN EXCISE 1.1-2.0CM T A L,"$1,700.00 "
MALIGN EXCISE 2.1-3.0CM T A L,"$1,800.00 "
MALIGN EXCISE 3.1-4.0CM T A L,"$1,900.00 "
MAMMARY IMPLANT 225-245CC,$750.00 
MAMMARY IMPLANT 68HP 800-850C,$500.00 
MAMMARY IMPLANT RND 270CC,$500.00 
MAMMARY IMPLANT RND 300-330CC,$500.00 
MAMMARY IMPLANT RND 420 - 450,$750.00 
MAMMARY IMPLANT RND 480CC,$750.00 
MAMMARY TISS  250CC 133MV,"$2,050.00 "
MAMMARY TISS  600CC,"$2,050.00 "
MAMMARY TISSUE EXPAND 300CC,"$2,050.00 "
MAMMARY TISSUE EXPAND 400CC,"$2,050.00 "
MAMMARY TISSUE EXPAND 500CC,"$2,050.00 "
MAMMARY TISSUE EXPAND 600CC,"$2,050.00 "
MAMMARY TISSUE EXPAND 700CC,"$2,260.00 "
MAMMARY TISSUE EXPAND 850CC,"$2,260.00 "
MAMMARY TSU EXPND 500CC 133FV,"$2,050.00 "
MAMMARY TSU EXPND 600CC 133MV,"$2,050.00 "
MAMMARY TSU EXPND700CC 133MV,"$2,050.00 "
MANAGER SUT NANOPASS R/C,$471.64 
MANAGER SUT SLNGSHT 45DEG UP,$698.00 
MANAGR THERAPY PATIENT RECHRG,"$3,000.00 "
MANDIBLE RECON W FIB GRAFT,"$7,420.00 "
MANGANESE PLASMA,$65.00 
MANGANESE WHOLE BLOOD,$39.00 
MANGO,$60.00 
MANIP EZLD DSGN VAR SZ,$182.58 
MANIPULATOR UTERINE LG VCARE,$158.28 
MANIPULATOR UTERINE MED VCARE,$158.28 
MANIPULATOR UTERINE SM VCARE,$158.28 
MANNITOL INJ 25% 50 ML,$3.33 
MANNITOL IV 10% 500ML BU500ML,$31.30 
MANNITOL IV 20% 500ML BU500ML,$39.78 
MANNOSE BINDING LECTIN,$125.00 
MANTIS ES2 H/R ROD 5.5MM TI,"$1,718.00 "
MANUAL THERAPY,$170.00 
MANUAL THERAPY 15 MIN,$170.00 
MAPLE (BOX ELDER),$60.00 
MARAVIROC 150MG TABLET,$58.55 
MARAVIROC 300MG TABLET,$54.28 
MARGIN PROBE SYSTEM,"$2,400.00 "
MARKER BIOPSY SITE SECUR 1ST,$120.00 
MARKER BIOPSY SITE SECUR 2ND,$120.00 
MARKER BRST TISSUE 3D BIOZORB,"$1,900.00 "
MARKER BRST ULTRACOR TWIRL,$150.00 
MARKER BX SITE EVIVA SEC 10CM,$120.00 
MARKER BX SITE HYDROS1 TI 15G,$165.00 
MARKER FIDUCIAL 10MM,$125.00 
MARKER FIDUCIAL SUPER 0.8MM,$315.60 
MARKER PROWLER 14 MICROCATH,"$1,646.36 "
MARKER SITE BIOP HYDRO SH3 TI,$150.00 
MARKER SITE BIOP HYDRO SH4 TI,$150.00 
MARKER SITE BIOPSY SECUR 2ND,$120.00 
MARKER SITE BIOPSY SECURMARK,$120.00 
MARKER SITE BIOPSY TRIMARK PET,$120.00 
MARKER SITE BX 1ST SHP CORK,$120.00 
MARKER SITE BX 2ND SHAPE 15GA,$120.00 
MARKER SITE BX EVIVA 2ND SHP,$120.00 
MARKER TISS ULTRA 17G W/COIL,$155.00 
MARKER TISS ULTRACOR 14G W/S,$155.00 
MARKER TISSUE ULTRACOR 14G SS,$155.00 
MARKERS TISSUE CORMACH 14G,$188.60 
MARSUPIALIZATION OF SUBLINGUAL,"$3,800.00 "
MAS TLIF KIT,"$3,444.00 "
MASSAGE THERAPY 15 MIN,$150.00 
MASTER GRAFT MATRIX,"$2,000.00 "
MASTOTOMY W EXPLOR/DRAIN DEEP,"$2,800.00 "
MATERNAL SERUM AFP,$150.00 
MATR R/TISS ALLO CYMETRA 1CC,$419.72 
MATRIX DBM 5CC GRAFTON PLUS,$110.04 
MATRIX HEMOSTAT SURGIFLO 8ML,$216.10 
MATRIX PELV FLR MATRISTEM 5X5,$63.04 
MATRIX RCN/TIS 10X16 FM STRTC,$46.44 
MATRIX RCN/TIS 10X16 FM STRTC,$46.45 
MATRIX RCN/TIS 10X20 FM STRTC,$46.44 
MATRIX RCN/TIS 20X20 FM STRTC,$46.44 
MATRIX RCN/TIS 2CC INJ CYMTRA,$261.00 
MATRIX WOUND 10X12.5 MESH BI,$72.31 
MATRIX WOUND 5X5CM MESH BIL,$207.32 
MAVERICK OTW CATH,$300.00 
MAX ASPIRATION TUBING,$720.00 
MAX BREATHING CAPACITY VENTIL,$250.00 
MAXCESS FIXATION SHIM,"$1,102.00 "
MAXIMO II VR ICD,"$27,734.00 "
MDD520PL W/VENT SPIKE,$14.00 
MDS 11PROBES CEP1 5P15.2/EGR1,$226.00 
MEASLES (AB),$80.00 
MEASLES MUMPS RUBELLA VIRUS IN,$157.23 
MECHLORETHAMINE INJ (10MG),$774.28 
MECKELS DIVERTICULUM,"$1,200.00 "
MECLIZINE 12.5 MG TAB,$0.25 
MECLIZINE 25MG TAB,$0.25 
MED NUTRITION REASSESM 15 MIN,$70.00 
MED SERV EVE/WKEN/HOLID ADDON,$85.00 
MED SERV EVE/WKEND/HOLIDAY,$95.00 
MED SERVICE EVE WKEND HOLIDAY,$95.00 
MED/SURG SEMIPRIVATE ROOM,"$8,900.00 "
MEDICARE INITIAL PREVENT EXAM,$350.00 
MEDLINE PESSARY RING VAR,$63.94 
MEDROXYPROGESTE INJ 150 BU1MG,$1.88 
MEDROXYPROGESTERONE 2.5MG TAB,$0.25 
MEDROXYPROGESTERONE ACE BU1MG,$1.25 
MEDROXYPROGESTERONE TAB,$0.25 
MEDTRONIC EVOLUTE TAVI,"$60,000.00 "
MEDTRONIC GUIDE WIRE ANG J,$726.00 
MEGESTROL 400MG/10MLORAL SUSP,$7.00 
MEGESTROL 40MG TAB UD,$0.35 
MEGESTROL TAB,$0.45 
MEH MATRX NEURO RECON 100X100,"$2,900.00 "
MEINIGOCOCCAL IGG VACCINE RESP,$56.00 
MELATONIN 1MG TAB,$0.03 
MELATONIN 5MG TAB,$0.11 
MELON-F87,$60.00 
MELOXICAM 7.5MG TAB,$0.25 
MELPHALAN SPFI (50MG),$757.63 
MEMANTINE 10 MG TABLET UD,$0.28 
MEMANTINE 5 MG TABLET UD,$0.28 
MEMBRANE,$110.37 
MEMBRANE EPIFIX MESH 4X4.5CM,$253.36 
MEMBRANE SEPRAFILM 5X6,$542.23 
MEMBRANE SHEET 3X3CM AMNIOFIX,"$2,051.00 "
MEMBRANE SHEET 4X4CM AMNIOFIX,"$2,801.00 "
MEMBRANE TISS AMNIOFIX 4X6CM,"$3,600.00 "
MEMORY CURRENT STATUS,$0.01 
MEMORY D/C STATUS,$0.01 
MEMORY GOAL STATUS,$0.01 
MEN1 FGS RET SEQUENCING,$625.00 
MENDER MENISCUS II SET DISP,$308.70 
MENINGOC VACC MENVEO BU0.5ML,$218.95 
MENINGOCOCCAL B VACC BEXSERO,$327.25 
MENINGOCOCCAL B VACC BEXSERO S,$17.85 
MENINGOCOCCAL B VACC BEXSERO S,$327.25 
MENINGOCOCCAL B VACC TRUMENBA,$17.85 
MENINGOCOCCAL B VACC TRUMENBA,$276.70 
MENINGOCOCCAL VACCINE IM,$17.85 
MENINGOCOCCAL VACCINE IM,$218.95 
MENINGOCOCCAL VACCINE SC,$278.18 
MEPERIDINE  25MG/1ML INJ,$4.88 
MEPERIDINE 12.5MG/0.5ML SYR,$4.88 
MEPERIDINE HCL INJ BU 100 MG,$4.88 
MEPERIDINE/NORMEP GC.MS URINE,$145.00 
MEPOLIZUMAB INJ 100 MG BU1MG,$71.73 
MERCAPTOPURINE TAB 50MG,$2.48 
MERCURY,$41.00 
MERCURY BLOOD,$41.00 
MERCURY URINE,$41.00 
MEROPENEM INJ,$1.40 
MESALAMINE 1.2G TAB,$12.05 
MESALAMINE 1000MG SUPPOSITORY,$75.00 
MESALAMINE 250MG CAP UD (PENT),$2.55 
MESALAMINE 500MG CAP UD (PEN),$14.13 
MESALAMINE 800MG DR TAB,$17.76 
MESALAMINE DELZICOL CAP 400MG,$8.25 
MESALAMINE SUSP ENEMA (4G/60ML,$26.09 
MESH    ANATOMICAL INGNL 6X4 R,$328.60 
MESH 0.4MM MALLBL M/N TI 30MM,$769.00 
MESH 12MM SYNMESH 32MM TI,"$6,507.60 "
MESH 1X4IN MONOFILAMENT,$162.50 
MESH 2X3CM EPIFIX BU4,$286.13 
MESH 3.5X3.5 EPIFIX BU8,$149.31 
MESH 4X4.5 CM EPIFIX BU12,$253.36 
MESH ANTOMICAL  6X4IN LT,$328.60 
MESH BIOENVELOPE BIOTRONIK,"$1,960.00 "
MESH C QUR 4X6,$562.06 
MESH COMP SYMBOTEX MP/E 25X15,"$1,617.48 "
MESH COMP SYMBOTEX MP/R 15X10,$564.14 
